"r",,"u",,"y",,"fs",
-1.6531,0.14215,-4.1136,-0.91469,-0.12865,-0.053036,,
-0.34346,0.34761,-2.9905,-1.0751,-0.13083,-0.042023,,
0.53742,1.2671,-0.89459,-0.64806,-0.1333,-0.028799,,
0.087315,2.2089,1.3184,0.27314,-0.13534,-0.014175,,
-1.2711,2.2167,1.9855,0.98877,-0.13781,0.0013648,,
-2.047,1.1131,0.82881,0.89971,-0.14031,0.01803,,
-1.1864,-0.28096,-0.73094,0.1006,-0.14301,0.035724,,
0.6696,-1.0057,-1.6034,-0.78639,-0.1462,0.053803,,
1.5937,-0.91648,-1.6131,-1.2934,-0.15018,0.071617,,
0.20928,-0.67249,-1.2074,-1.4967,-0.15515,0.088744,,
-2.8319,-0.84577,-0.76308,-1.7274,-0.16073,0.1042,,
-4,-1.2314,-0.4255,-2.0323,-0.16687,0.11728,,
-4,-1.1447,-0.31,-2.0835,-0.17358,0.12827,,
-2.6314,-0.31123,-0.52676,-1.6177,-0.18071,0.13736,,
0.42063,0.7184,-0.94596,-0.8315,-0.18822,0.14416,,
1.9911,1.1038,-1.0608,-0.20646,-0.19604,0.14809,,
1.5354,0.5709,-0.41225,0.052003,-0.20416,0.14882,,
0.019103,-0.37679,0.79034,0.26912,-0.21248,0.14621,,
-1.2521,-1.0704,1.6153,0.87188,-0.2209,0.14011,,
-1.6948,-1.3553,1.2475,1.7401,-0.2292,0.13067,,
-1.5154,-1.5748,-0.052125,2.1463,-0.23719,0.11822,,
-1.1098,-1.9696,-1.0112,1.4675,-0.24481,0.10341,,
-0.67516,-2.2868,-0.58175,-0.055808,-0.25213,0.08708,,
-0.34137,-2.0856,0.85392,-1.3923,-0.25918,0.069161,,
-0.34451,-1.3384,1.7031,-1.6668,-0.2658,0.048827,,
-0.78743,-0.54492,0.77732,-1.0383,-0.27174,0.026533,,
-1.2737,-0.17102,-1.2959,-0.54762,-0.2765,0.003762,,
-1.0823,-0.079632,-2.4802,-1.0497,-0.27959,-0.018913,,
0.053188,0.31155,-1.3423,-2.2949,-0.28172,-0.041518,,
1.4004,1.255,1.3812,-3.1018,-0.28446,-0.063715,,
1.7454,2.1793,3.3306,-2.5176,-0.28682,-0.085553,,
0.65486,2.1439,2.735,-0.75935,-0.28721,-0.10697,,
-0.86273,0.85332,0.17611,0.96801,-0.28519,-0.12781,,
-1.2199,-0.87363,-1.9747,1.5492,-0.27947,-0.14782,,
0.067971,-1.7884,-1.8875,0.91913,-0.2724,-0.1667,,
1.6785,-1.4271,0.093464,-0.015922,-0.26691,-0.1843,,
1.7123,-0.59254,2.0443,-0.32961,-0.26185,-0.20067,,
-0.2518,-0.54353,2.4814,0.15879,-0.25512,-0.21586,,
-2.4645,-1.6773,1.6477,0.93396,-0.24572,-0.22988,,
-2.6061,-3.0583,0.89007,1.3966,-0.23356,-0.24262,,
-0.18024,-3.3028,0.97357,1.3137,-0.21862,-0.2539,,
2.7942,-1.9378,1.4091,0.7304,-0.20361,-0.2636,,
3.6447,0.12307,1.3476,-0.29013,-0.18831,-0.27143,,
1.6479,1.4361,0.78905,-1.635,-0.17142,-0.27725,,
-1.2774,1.3241,0.57275,-2.8752,-0.1534,-0.28151,,
-2.4871,0.35104,1.202,-3.2849,-0.13369,-0.28508,,
-1.1409,-0.37284,2.047,-2.378,-0.11287,-0.2878,,
1.2212,-0.23813,2.0023,-0.52245,-0.090797,-0.28926,,
2.4769,0.49481,0.87903,1.0959,-0.06756,-0.28962,,
2.0336,1.1804,-0.20164,1.3312,-0.043336,-0.28893,,
1.0551,1.4207,0.0060502,0.078625,-0.01835,-0.28738,,
0.83189,1.1778,1.423,-1.6023,0.0069052,-0.28508,,
1.3335,0.46736,2.6568,-2.434,0.032193,-0.28237,,
1.5475,-0.75973,2.5201,-1.9943,0.057452,-0.27962,,
0.9816,-2.3047,1.3194,-0.95106,0.082593,-0.27692,,
0.36625,-3.4528,0.43168,-0.31895,0.10731,-0.27439,,
0.68343,-3.3312,0.67548,-0.54552,0.13127,-0.27199,,
1.7793,-1.7462,1.4114,-1.2352,0.1542,-0.2697,,
2.3732,0.36821,1.4445,-1.6617,0.176,-0.26763,,
1.566,1.5344,0.59363,-1.4439,0.19661,-0.26581,,
0.048359,0.94949,0.011496,-0.7238,0.21591,-0.26432,,
-0.53647,-0.80583,0.79906,0.11528,0.23374,-0.26323,,
0.56001,-2.2894,2.5436,0.74689,0.24994,-0.26235,,
2.2779,-2.4694,3.5711,0.96118,0.26447,-0.26145,,
2.8905,-1.5357,2.729,0.61943,0.27749,-0.26038,,
1.9183,-0.54407,0.68219,-0.24518,0.28916,-0.25913,,
0.59721,-0.35583,-0.7651,-1.2724,0.29941,-0.25814,,
0.36873,-0.94268,-0.57228,-1.8773,0.30816,-0.25753,,
1.197,-1.614,0.54616,-1.7005,0.31534,-0.25689,,
1.7167,-1.7518,1.0937,-0.98,0.32096,-0.25626,,
1.0173,-1.2631,0.51116,-0.39315,0.32523,-0.25566,,
-0.11688,-0.44667,-0.31857,-0.41538,0.32833,-0.25509,,
-0.068116,0.35809,-0.24566,-0.78566,0.33026,-0.25465,,
1.6156,0.90234,0.76512,-0.71465,0.33088,-0.25433,,
3.4726,0.95498,1.6618,0.30888,0.3301,-0.25434,,
3.6083,0.35374,1.5897,1.8963,0.32823,-0.25469,,
1.7699,-0.7424,0.83781,2.9866,0.32601,-0.25534,,
-0.3536,-1.7504,0.36888,2.7496,0.32335,-0.25614,,
-0.95116,-2.0253,0.62099,1.3186,0.31978,-0.25658,,
0.037963,-1.4527,1.0603,-0.33884,0.31562,-0.25589,,
1.0719,-0.63353,0.94333,-1.2603,0.31104,-0.25427,,
0.88047,-0.34417,0.25939,-1.2191,0.30627,-0.25368,,
-0.15423,-0.7357,-0.30949,-0.69892,0.30152,-0.25414,,
-0.62541,-1.1104,-0.25936,-0.25066,0.29684,-0.25382,,
0.15062,-0.58756,0.18124,0.036787,0.29227,-0.25285,,
1.3734,0.95422,0.47888,0.44726,0.2879,-0.25156,,
1.7865,2.6151,0.56602,1.1175,0.28387,-0.2499,,
1.149,3.2025,0.88567,1.7051,0.28027,-0.24819,,
0.39268,2.275,1.668,1.6742,0.2771,-0.24634,,
0.39728,0.50922,2.4459,0.88986,0.2744,-0.244,,
0.95976,-0.92922,2.5409,-0.12776,0.27225,-0.24064,,
1.1681,-1.3654,1.9653,-0.61496,0.2707,-0.23628,,
0.59912,-1.0189,1.56,-0.26483,0.26977,-0.23186,,
-0.19152,-0.54167,2.0482,0.51203,0.26932,-0.2274,,
-0.42404,-0.2706,3.0892,1.0483,0.26938,-0.22184,,
-0.046076,0.013816,3.5041,1.1251,0.26992,-0.21424,,
0.33472,0.638,2.5018,1.1562,0.27096,-0.20437,,
0.36646,1.4662,0.56188,1.6318,0.2726,-0.19303,,
0.44492,1.8924,-1.0128,2.4127,0.27474,-0.18027,,
1.1066,1.443,-1.3525,2.7056,0.27721,-0.16558,,
2.1433,0.34785,-0.70737,1.8323,0.27984,-0.14889,,
2.6844,-0.57001,0.058582,0.04528,0.2825,-0.1301,,
2.2555,-0.63249,0.40124,-1.5291,0.28513,-0.10931,,
1.4948,0.066351,0.39268,-1.8666,0.28768,-0.086858,,
1.5206,0.80727,0.28622,-0.98399,0.29014,-0.063058,,
2.5939,1.031,0.093331,0.13719,0.2924,-0.038227,,
3.6641,0.92623,-0.25201,0.54473,0.29435,-0.012614,,
3.4167,1.1597,-0.51687,0.19727,0.29588,0.01364,,
1.6833,2.0068,-0.28794,-0.15252,0.29694,0.04025,,
-0.36221,2.8474,0.48609,0.038197,0.29747,0.066762,,
-1.3928,2.6678,1.284,0.40268,0.29751,0.092841,,
-1.1359,1.1358,1.5499,0.073306,0.29712,0.11818,,
-0.3482,-0.88604,1.3499,-1.2658,0.29639,0.14263,,
0.18049,-2.0202,1.2624,-2.8514,0.29532,0.16595,,
0.32018,-1.6342,1.5701,-3.5113,0.29395,0.18778,,
0.33102,-0.40011,1.8016,-2.808,0.29234,0.20723,,
0.26384,0.4385,1.3055,-1.4294,0.2906,0.2228,,
-0.058262,0.32099,0.21842,-0.45566,0.2889,0.23425,,
-0.54063,-0.18548,-0.48964,-0.30802,0.28732,0.24319,,
-0.66652,-0.19817,-0.12365,-0.45434,0.28579,0.24947,,
-0.06811,0.35355,0.77048,-0.14844,0.28434,0.25196,,
0.90514,0.57911,0.9049,0.6975,0.28302,0.25065,,
1.4815,-0.34966,-0.19006,1.4868,0.28197,0.24498,,
1.3704,-2.1467,-1.4052,1.6379,0.28123,0.2354,,
1.1162,-3.5418,-1.1755,1.1364,0.28067,0.22279,,
1.3562,-3.5019,0.66219,0.35325,0.27992,0.20816,,
1.8877,-2.2353,2.4806,-0.46772,0.27851,0.19169,,
1.8239,-0.90922,2.5236,-1.307,0.27664,0.1727,,
0.77662,-0.42589,0.84322,-1.9615,0.27569,0.15141,,
-0.42675,-0.60185,-0.73961,-1.831,0.27552,0.12838,,
-0.57227,-0.57386,-0.71659,-0.44306,0.27467,0.1044,,
0.42132,0.13716,0.42182,1.7401,0.2734,0.080398,,
1.2082,1.1318,0.83504,3.2994,0.27151,0.057337,,
0.53203,1.666,-0.41665,2.9998,0.26914,0.036562,,
-1.1337,1.4603,-2.169,1.0845,0.26733,0.018773,,
-1.8937,0.82324,-2.4491,-0.7483,0.26571,0.0026337,,
-0.55482,0.087283,-0.77715,-0.8582,0.26297,-0.012336,,
1.8399,-0.76789,1.2183,0.77764,0.25822,-0.025341,,
2.9821,-1.7585,1.524,2.5674,0.25178,-0.037392,,
1.8129,-2.3518,-0.13031,2.92,0.24581,-0.047463,,
-0.29142,-1.6859,-2.0635,1.807,0.24085,-0.052767,,
-1.0932,0.41543,-2.548,0.67367,0.23458,-0.053552,,
-0.053317,2.7848,-1.4782,0.79166,0.22496,-0.052116,,
1.1055,3.6463,-0.06374,1.8671,0.21246,-0.048757,,
0.50573,2.2787,0.70776,2.3912,0.19914,-0.043406,,
-1.5783,-0.096265,0.88503,1.301,0.18453,-0.03623,,
-2.9432,-1.3161,0.8993,-0.84078,0.16821,-0.02618,,
-1.9795,-0.31965,0.60081,-2.3977,0.15067,-0.013581,,
0.43571,1.8367,-0.50148,-2.3313,0.13171,0.00010303,,
1.8566,3.0857,-2.0982,-1.1667,0.11129,0.014255,,
0.91332,2.4533,-2.8202,-0.29326,0.08919,0.028069,,
-1.3291,0.9599,-1.5627,-0.48932,0.065865,0.042056,,
-2.6987,0.39987,1.0397,-1.2214,0.041667,0.057688,,
-2.2234,1.3477,2.8906,-1.3813,0.016907,0.074028,,
-0.79329,2.5455,2.4582,-0.58776,-0.0075625,0.089513,,
0.25774,2.2971,0.45428,0.45395,-0.030211,0.10358,,
0.63789,0.32541,-0.8922,0.80383,-0.049772,0.11628,,
0.87938,-1.9064,-0.22474,0.33854,-0.06787,0.12831,,
1.0536,-2.7048,1.5886,-0.14393,-0.085911,0.14015,,
0.43036,-1.8265,2.5443,0.14394,-0.10235,0.15109,,
-1.3145,-0.56972,1.7347,1.1257,-0.11549,0.1605,,
-3.0238,-0.29197,0.15204,1.9984,-0.12364,0.16866,,
-2.876,-1.0272,-0.68629,2.1377,-0.12803,0.17618,,
-0.46479,-1.6396,-0.50956,1.7444,-0.1298,0.1835,,
2.3535,-1.2055,-0.34759,1.5458,-0.12887,0.19008,,
3.1504,-0.029486,-0.97026,1.9325,-0.12639,0.19595,,
1.4638,0.77494,-1.7828,2.4859,-0.12188,0.2014,,
-0.68917,0.56804,-1.5764,2.3906,-0.11498,0.20642,,
-0.99228,-0.13506,-0.14828,1.2557,-0.10699,0.21138,,
0.71646,-0.29045,1.2691,-0.48422,-0.098467,0.21628,,
2.4474,0.50977,1.3214,-1.9345,-0.089668,0.2212,,
2.3937,1.6353,0.052383,-2.4425,-0.081025,0.22606,,
0.83519,2.162,-1.1777,-1.9824,-0.072636,0.23055,,
-0.48804,1.8784,-1.2251,-0.99914,-0.064956,0.23395,,
-0.56625,1.4477,-0.2473,-0.031564,-0.059407,0.23537,,
-0.1571,1.6044,0.8011,0.537,-0.056216,0.23552,,
-0.53411,2.3055,1.3934,0.57536,-0.053944,0.23555,,
-1.6687,2.7411,1.7441,0.22282,-0.051376,0.23468,,
-2.182,2.1462,1.9851,-0.13963,-0.048044,0.23224,,
-1.1111,0.54768,1.5453,-0.094273,-0.045155,0.22782,,
0.74986,-1.26,-0.13139,0.47429,-0.042976,0.22132,,
1.6318,-2.3839,-2.3863,1.1698,-0.040086,0.21335,,
0.7674,-2.4504,-3.4577,1.3268,-0.036435,0.20464,,
-0.80566,-1.6945,-2.2177,0.59019,-0.031974,0.19582,,
-1.495,-0.63929,0.37672,-0.68642,-0.027583,0.18652,,
-0.85826,0.22853,1.9786,-1.6493,-0.023866,0.17639,,
0.23988,0.60143,1.1986,-1.6329,-0.018537,0.16551,,
0.95503,0.42021,-0.78376,-0.68787,-0.0097338,0.15291,,
1.3895,-0.055753,-1.4417,0.52838,0.00060449,0.13865,,
1.954,-0.32423,0.30081,1.3038,0.010121,0.12501,,
2.2368,0.0096763,2.8516,1.3473,0.017799,0.11197,,
1.2033,0.82257,3.5894,0.82717,0.024101,0.098476,,
-1.2661,1.4469,1.6246,0.076637,0.031813,0.084984,,
-3.5263,1.1969,-1.3373,-0.57196,0.041989,0.070978,,
-3.5062,0.026595,-2.9137,-0.75164,0.052029,0.056193,,
-1.0278,-1.3305,-2.4898,-0.1138,0.060674,0.040391,,
1.6433,-1.9348,-1.4737,1.3713,0.068074,0.02426,,
1.9995,-1.4094,-1.3333,3.1017,0.073316,0.009032,,
-0.0049561,-0.18914,-1.9009,4.0477,0.077325,-0.0043028,,
-1.8271,0.92303,-1.8078,3.6319,0.081638,-0.016079,,
-1.0908,1.3909,-0.39218,2.2469,0.084515,-0.027137,,
1.7647,1.1787,1.2953,0.6733,0.085025,-0.036318,,
3.901,0.53265,1.6588,-0.21549,0.083811,-0.042952,,
3.1077,-0.26462,0.46305,-0.0081126,0.080918,-0.046991,,
0.079707,-0.87406,-0.76108,0.67477,0.076034,-0.048028,,
-2.4978,-0.82488,-0.38492,1.1377,0.068955,-0.046173,,
-2.8696,0.24658,1.5193,1.1744,0.059416,-0.04126,,
-1.8055,2.123,3.231,0.99768,0.047529,-0.033374,,
-1.2553,3.8639,3.1832,0.74541,0.033795,-0.022736,,
-1.8808,4,1.5441,0.25812,0.019217,-0.0096583,,
-2.4147,3.3252,-0.056711,-0.55487,0.0057085,0.0053958,,
-1.4566,1.4654,-0.24209,-1.3584,-0.0066639,0.021883,,
0.59983,0.042308,0.82497,-1.5829,-0.019962,0.038822,,
1.874,-0.2475,1.7942,-1.0936,-0.03297,0.054996,,
1.176,0.30139,1.5518,-0.49729,-0.044024,0.06996,,
-0.53399,0.9079,0.22516,-0.62791,-0.05289,0.084036,,
-1.133,1.1205,-1.072,-1.616,-0.058641,0.097177,,
0.34276,1.0581,-1.2827,-2.5894,-0.061834,0.1087,,
2.6437,0.94893,-0.24043,-2.4691,-0.063051,0.11761,,
3.6407,0.67783,1.3233,-1.0809,-0.063653,0.12288,,
2.5244,-0.029942,2.3931,0.57898,-0.062878,0.12455,,
0.52094,-1.0459,2.3611,1.2331,-0.058488,0.1231,,
-0.48309,-1.7167,1.3984,0.54092,-0.050364,0.11876,,
0.18451,-1.5043,0.25805,-0.58817,-0.039922,0.11233,,
1.5094,-0.70532,-0.32307,-0.92842,-0.029101,0.10409,,
1.9739,-0.31685,-0.20207,-0.11994,-0.017677,0.092676,,
1.0219,-1.0224,0.11705,1.0527,-0.005137,0.077666,,
-0.56867,-2.3484,0.053314,1.4576,0.0081478,0.060888,,
-1.5106,-2.9952,-0.40973,0.6602,0.022623,0.043537,,
-1.0871,-2.1178,-0.72508,-0.75286,0.037991,0.026211,,
0.39541,-0.24903,-0.49508,-1.7598,0.054216,0.00947,,
1.9403,1.14,-0.085016,-1.7608,0.071076,-0.0078227,,
2.5873,1.0387,-0.32429,-0.94682,0.088451,-0.026498,,
2.0374,-0.15653,-1.4882,0.0077474,0.10621,-0.045291,,
0.81425,-1.0861,-2.7122,0.52819,0.12416,-0.063063,,
-0.16556,-0.77215,-2.6825,0.54959,0.1418,-0.079489,,
-0.3464,0.48852,-1.0136,0.50676,0.15786,-0.094164,,
0.016605,1.493,1.1597,0.91087,0.17061,-0.10729,,
0.18718,1.2936,2.0858,1.8611,0.1807,-0.12005,,
-0.215,0.0027097,1.019,2.8658,0.1902,-0.13216,,
-0.7687,-1.4131,-1.0891,3.1801,0.19843,-0.14225,,
-0.76972,-2.0052,-2.5913,2.4664,0.20509,-0.149,,
-0.18704,-1.5435,-2.6892,1.1986,0.20846,-0.15227,,
0.10688,-0.54036,-1.9257,0.31914,0.20637,-0.15351,,
-0.72576,0.26622,-1.2956,0.37594,0.20063,-0.15286,,
-2.3432,0.49248,-1.1349,0.96118,0.19232,-0.14956,,
-3.2702,0.35237,-0.97342,1.0905,0.18124,-0.14365,,
-2.3151,0.43559,-0.31985,0.24028,0.1673,-0.13477,,
0.067162,1.1725,0.64979,-1.003,0.15065,-0.12288,,
2.0062,2.3709,1.3318,-1.4302,0.13138,-0.10824,,
1.9308,3.253,1.4137,-0.40657,0.10997,-0.091492,,
0.02703,3.0823,1.1476,1.4574,0.086848,-0.07363,,
-2.0541,1.8948,0.88864,2.862,0.062482,-0.055164,,
-2.8577,0.59247,0.62491,3.0293,0.037375,-0.035082,,
-2.363,0.16386,0.14591,2.3659,0.01192,-0.012708,,
-1.6086,0.70968,-0.42972,1.8974,-0.013697,0.010278,,
-1.3497,1.2939,-0.57806,2.1858,-0.039252,0.03281,,
-1.34,0.89158,0.0075763,2.8795,-0.064395,0.055012,,
-0.90586,-0.47458,0.86743,3.2432,-0.088703,0.076729,,
0.076574,-1.626,1.1065,2.9648,-0.11159,0.097873,,
1.0242,-1.3517,0.36298,2.3266,-0.1323,0.11854,,
1.3833,0.35995,-0.70002,1.7419,-0.15033,0.1385,,
1.2334,2.2721,-1.0531,1.3256,-0.16627,0.15768,,
1.019,3.094,-0.43065,1.0024,-0.18124,0.17596,,
0.87303,2.6676,0.37592,0.84542,-0.19511,0.19324,,
0.50221,1.9459,0.4287,1.0524,-0.20675,0.2095,,
-0.21007,1.8931,-0.28813,1.5291,-0.21605,0.22469,,
-0.76742,2.5492,-0.88251,1.7229,-0.22362,0.23879,,
-0.51836,3.1865,-0.67929,1.1208,-0.22966,0.25183,,
0.46157,3.206,-0.10049,-0.065595,-0.23456,0.2638,,
1.2243,2.6863,-0.20926,-0.91824,-0.23851,0.27476,,
0.89898,2.078,-1.4141,-0.70616,-0.24166,0.28461,,
-0.28755,1.6067,-2.824,0.25093,-0.24416,0.29327,,
-1.1706,1.1812,-3.1096,0.80754,-0.24622,0.3008,,
-0.90819,0.80505,-1.9383,0.18377,-0.24813,0.30736,,
0.07625,0.77161,-0.3768,-1.1137,-0.25001,0.31304,,
0.58995,1.2533,0.1778,-1.7065,-0.25188,0.31785,,
0.056475,1.8212,-0.55095,-0.74455,-0.25364,0.32167,,
-0.83172,1.6866,-1.4442,1.2246,-0.25533,0.32443,,
-0.98271,0.58321,-1.2256,2.7897,-0.25702,0.32614,,
-0.28082,-0.73066,0.15443,3.027,-0.25883,0.32704,,
0.18796,-1.1139,1.474,2.2684,-0.2609,0.32748,,
-0.60455,-0.2758,1.4856,1.4985,-0.26299,0.32749,,
-2.3164,0.78371,0.18165,1.1993,-0.26493,0.32692,,
-3.4359,0.75704,-1.1915,0.97072,-0.2667,0.32583,,
-2.8592,-0.53593,-1.3296,0.25064,-0.26832,0.32434,,
-1.1156,-1.8407,-0.011259,-0.79168,-0.27002,0.32256,,
0.14533,-1.7008,1.8129,-1.2943,-0.27186,0.32061,,
-0.1226,0.049721,2.9101,-0.638,-0.27363,0.31839,,
-1.2908,2.1223,2.7076,0.78049,-0.27481,0.31587,,
-1.7762,3.0779,1.5574,1.8065,-0.27431,0.3128,,
-0.75143,2.6663,0.24597,1.5481,-0.27103,0.30888,,
0.97877,1.8074,-0.63771,0.15556,-0.26612,0.30461,,
1.8159,1.3871,-0.98612,-1.3873,-0.26118,0.30048,,
0.98881,1.309,-1.0336,-2.1261,-0.25575,0.29522,,
-0.70229,0.83407,-1.0211,-1.7992,-0.24976,0.28763,,
-1.6781,-0.30106,-0.97172,-0.82874,-0.24264,0.27791,,
-1.0242,-1.3649,-0.73159,0.13542,-0.23405,0.26708,,
0.79985,-1.3409,-0.20896,0.58413,-0.22456,0.25566,,
2.4949,-0.067724,0.40523,0.32777,-0.2145,0.24433,,
3.0292,1.4635,0.69764,-0.44769,-0.20438,0.2332,,
2.3026,1.9789,0.41921,-1.2129,-0.19433,0.22059,,
0.97086,1.0456,-0.15124,-1.3321,-0.18417,0.20678,,
-0.19981,-0.64016,-0.30726,-0.53253,-0.17376,0.1923,,
-0.83826,-1.9476,0.46402,0.73932,-0.16382,0.17649,,
-1.0363,-2.2031,1.8625,1.5029,-0.15499,0.1603,,
-1.0778,-1.5069,2.8535,1.0012,-0.14661,0.14539,,
-1.1145,-0.43427,2.5275,-0.54588,-0.13743,0.13253,,
-1.0388,0.4003,1.0068,-1.9651,-0.12703,0.1214,,
-0.64844,0.58603,-0.52379,-1.9955,-0.11613,0.11052,,
0.037227,0.033802,-0.83874,-0.32541,-0.10483,0.098445,,
0.63382,-0.91827,0.17276,2.095,-0.092576,0.085366,,
0.66207,-1.5646,1.3498,3.6943,-0.079448,0.072912,,
0.070463,-1.2587,1.3031,3.4088,-0.065047,0.062023,,
-0.52577,-0.011548,-0.28482,1.4527,-0.049145,0.05322,,
-0.28511,1.3169,-2.3246,-0.91442,-0.031817,0.046827,,
1.0151,1.5963,-3.2656,-2.252,-0.013504,0.040418,,
2.559,0.4058,-2.4194,-1.8733,0.0045078,0.032767,,
3.0687,-1.4583,-0.43252,-0.21629,0.020263,0.023913,,
1.9794,-2.4944,1.3596,1.6019,0.034164,0.014722,,
0.09137,-1.6739,1.9748,2.5277,0.048321,0.0075517,,
-1.0483,0.69097,1.4149,2.205,0.060994,0.0025475,,
-0.55652,3.1167,0.42383,1.0548,0.07123,0.00026893,,
0.91633,4,-0.18556,-0.17595,0.079005,-0.0010386,,
1.7459,2.8257,0.039049,-0.9063,0.083208,-0.0024694,,
0.83578,0.34959,1.0842,-0.96741,0.084071,-0.0023457,,
-1.3519,-1.8406,2.5394,-0.53041,0.081388,-0.0012039,,
-3.1943,-2.4789,3.7245,0.086104,0.075857,0.001542,,
-3.319,-1.3735,4.0805,0.54436,0.06904,0.0061675,,
-1.704,0.60036,3.6344,0.59432,0.062268,0.012779,,
0.4516,2.186,2.7461,0.2393,0.054123,0.021335,,
1.8012,2.5717,1.7979,-0.18265,0.044374,0.031498,,
1.8187,1.7864,1.2488,-0.17981,0.035195,0.043235,,
0.93267,0.48252,1.0251,0.46291,0.026715,0.056206,,
-0.012875,-0.60583,0.57159,1.3705,0.019866,0.070222,,
-0.33539,-1.0733,-0.14501,1.8053,0.015214,0.085152,,
0.24435,-0.90709,-0.41971,1.3269,0.012878,0.10087,,
1.591,-0.33797,0.47775,0.2752,0.013235,0.11715,,
3.189,0.2943,2.2575,-0.47608,0.016083,0.1338,,
4,0.63109,3.5003,-0.34501,0.021519,0.1504,,
4,0.46054,2.8584,0.36622,0.029501,0.16674,,
3.4338,-0.06413,0.48718,0.75354,0.04003,0.18267,,
2.2409,-0.41704,-1.8138,0.20925,0.052802,0.19808,,
1.5043,-0.090701,-2.164,-0.97994,0.067393,0.21292,,
1.2842,0.86968,-0.42148,-1.943,0.083282,0.22705,,
0.98854,1.7568,1.6115,-2.0918,0.099985,0.24015,,
0.18793,1.7761,1.8774,-1.6034,0.11727,0.25174,,
-0.64658,0.83277,0.051468,-1.0646,0.13498,0.26063,,
-0.45394,-0.28772,-2.1066,-0.78559,0.15312,0.26586,,
1.1883,-0.63231,-2.5219,-0.56478,0.17071,0.26857,,
3.221,-0.023314,-0.79647,-0.13525,0.18556,0.2694,,
3.7851,0.74582,1.5596,0.30374,0.19664,0.26717,,
2.0036,0.70192,2.7006,0.19823,0.20582,0.26162,,
-0.91504,-0.33474,2.1641,-0.69138,0.21406,0.25265,,
-2.5812,-1.6037,1.0566,-1.8346,0.22111,0.24009,,
-1.6519,-2.203,0.62406,-2.2932,0.22772,0.22408,,
0.80424,-1.9449,0.96938,-1.5918,0.23102,0.20464,,
2.2796,-1.3755,1.2557,-0.19492,0.23099,0.18208,,
1.2632,-1.036,0.91179,0.88759,0.22966,0.15682,,
-1.2849,-0.88032,0.33865,1.0055,0.22664,0.12955,,
-2.9128,-0.50892,0.27987,0.42027,0.22307,0.10123,,
-2.0922,0.12815,0.72992,-0.023894,0.21897,0.072892,,
0.38842,0.47412,0.77422,0.26263,0.21483,0.044371,,
2.3827,-0.062811,-0.34079,1.093,0.211,0.014706,,
2.5563,-1.3326,-2.1488,1.7113,0.20775,-0.015224,,
1.4774,-2.386,-3.248,1.4867,0.20525,-0.043792,,
0.65659,-2.2971,-2.7319,0.44422,0.20306,-0.070595,,
0.80771,-1.0532,-1.1816,-0.78326,0.2004,-0.095444,,
1.2886,0.40809,-0.12453,-1.485,0.19626,-0.11842,,
1.1648,1.0583,-0.50382,-1.4302,0.19183,-0.14008,,
0.46344,0.68632,-1.707,-0.97283,0.18873,-0.16017,,
0.083073,-0.00097163,-2.2373,-0.65132,0.18604,-0.17825,,
0.53108,-0.11516,-1.3027,-0.6776,0.18192,-0.19449,,
1.1016,0.58469,0.4295,-0.77248,0.17506,-0.20878,,
0.5893,1.5148,1.5838,-0.53337,0.16629,-0.22129,,
-1.2255,1.8241,1.4553,0.021207,0.157,-0.23228,,
-3.0819,1.1353,0.61391,0.35199,0.14766,-0.24179,,
-3.4291,-0.16282,0.14465,-0.0823,0.13864,-0.24996,,
-2.0676,-1.2641,0.48187,-1.165,0.12867,-0.25675,,
-0.42192,-1.6014,1.0889,-2.0825,0.11667,-0.26232,,
-0.093854,-1.2579,1.1618,-2.0701,0.10408,-0.26689,,
-1.2248,-0.80191,0.52047,-1.1949,0.092612,-0.27065,,
-2.404,-0.70503,-0.28499,-0.31954,0.082951,-0.27373,,
-2.1802,-0.88946,-0.62495,-0.2182,0.074302,-0.27608,,
-0.54062,-0.86257,-0.41596,-0.74106,0.066525,-0.27779,,
1.1639,-0.33506,-0.077471,-0.98319,0.060403,-0.27897,,
1.658,0.32474,0.02975,-0.32071,0.055966,-0.27971,,
0.95902,0.36284,-0.024722,0.84809,0.053528,-0.28024,,
0.16192,-0.54845,0.080753,1.5264,0.053246,-0.28048,,
0.17936,-1.8162,0.46097,1.2369,0.054994,-0.28035,,
0.85321,-2.3888,0.85115,0.55844,0.058605,-0.27959,,
1.2942,-1.7994,0.90856,0.40229,0.063934,-0.27757,,
0.92482,-0.68709,0.61762,0.87493,0.070921,-0.27432,,
0.045543,-0.15092,0.33647,1.0984,0.079418,-0.27051,,
-0.58984,-0.56905,0.41995,0.26109,0.089127,-0.26596,,
-0.59451,-1.1822,0.82418,-1.2873,0.099736,-0.26016,,
-0.24683,-0.95557,1.1325,-2.2457,0.1111,-0.25375,,
-0.042937,0.21762,0.99942,-1.7361,0.12303,-0.24758,,
-0.10854,1.353,0.55427,-0.29015,0.13541,-0.2413,,
-0.13448,1.4799,0.32527,0.70768,0.14803,-0.23401,,
0.16684,0.75247,0.70786,0.48785,0.16061,-0.22633,,
0.66611,0.24364,1.4805,-0.32166,0.17304,-0.21868,,
0.94086,0.6245,1.8853,-0.52928,0.18524,-0.21117,,
0.75871,1.2872,1.2738,0.15553,0.19714,-0.2044,,
0.36229,1.0169,-0.26291,0.80018,0.20875,-0.19858,,
