"r",,"u",,"y",,"fs",
-1.7766,0.016237,-1.6739,0.36286,0.16914,0.0046068,,
-1.8078,0.76867,-0.91692,-0.4062,0.14873,0.0057688,,
-0.93205,1.0624,0.16973,-0.92633,0.12637,0.0067885,,
-0.25908,0.72189,0.74051,-0.88588,0.10243,0.0070421,,
-0.50517,-0.049645,0.5606,-0.31057,0.077299,0.0063958,,
-1.2422,-0.79158,0.16149,0.45738,0.051411,0.005222,,
-1.5171,-1.0608,0.12152,0.95825,0.025116,0.0042359,,
-1.0414,-0.69629,0.39965,0.89074,-0.0012775,0.0039909,,
-0.51113,0.084251,0.50061,0.29642,-0.02761,0.0046675,,
-0.7056,0.8145,0.16907,-0.46955,-0.053443,0.0058394,,
-1.488,1.058,-0.27436,-0.94769,-0.078091,0.0067875,,
-1.9217,0.669,-0.35665,-0.85189,-0.10119,0.0069696,,
-1.3544,-0.12001,-0.048783,-0.24113,-0.12281,0.0062578,,
-0.17272,-0.83731,0.23249,0.5215,-0.14307,0.0050734,,
0.64616,-1.0538,0.19204,0.97794,-0.16149,0.0041191,,
0.61512,-0.63995,0.041959,0.85318,-0.17748,0.0039786,,
0.17527,0.15687,0.20049,0.22358,-0.19087,0.0047441,,
0.047544,0.85988,0.69556,-0.53433,-0.20176,0.0059159,,
0.35703,1.0483,1.0616,-0.96517,-0.21025,0.0068291,,
0.58261,0.60911,0.88842,-0.81109,-0.21603,0.0069177,,
0.30666,-0.19477,0.34516,-0.16538,-0.21868,0.0061254,,
-0.22933,-0.88207,0.0073091,0.58715,-0.21825,0.0049573,,
-0.44495,-1.0411,0.17793,0.99336,-0.21523,0.0040842,,
-0.16173,-0.57643,0.53384,0.80862,-0.20999,0.0040234,,
0.19912,0.23364,0.53618,0.14535,-0.20247,0.0048351,,
0.19649,0.90376,0.11119,-0.59943,-0.19228,0.0060289,,
-0.043834,1.0322,-0.2429,-0.97764,-0.17934,0.0068716,,
-0.0037844,0.54189,-0.057636,-0.76294,-0.16419,0.0068673,,
0.51318,-0.27339,0.52864,-0.084558,-0.14763,0.0060068,,
1.0577,-0.92478,0.92698,0.65235,-0.12992,0.0048465,,
1.0451,-1.0215,0.79796,1.0026,-0.11079,0.0040456,,
0.48071,-0.50546,0.44916,0.75564,-0.090091,0.0040747,,
-0.014843,0.31394,0.46122,0.061353,-0.068324,0.0049729,,
0.061681,0.94499,0.99922,-0.66432,-0.046248,0.006146,,
0.49846,1.0089,1.6244,-0.9837,-0.024152,0.006932,,
0.64553,0.46711,1.7997,-0.7058,-0.0019652,0.0068446,,
0.23126,-0.35516,1.4547,0.0021932,0.020225,0.0059203,,
-0.28561,-0.96421,0.96048,0.71632,0.042308,0.0047363,,
-0.26499,-0.99415,0.61785,1.0048,0.064007,0.0040234,,
0.33387,-0.42685,0.33382,0.69444,0.085204,0.004167,,
0.89363,0.39696,-0.13421,-0.02771,0.10571,0.0051279,,
0.87346,0.98228,-0.74742,-0.72742,0.1255,0.0063075,,
0.44688,0.97722,-1.1622,-0.98219,0.14438,0.0069966,,
0.28168,0.38468,-1.1562,-0.64007,0.16212,0.0067945,,
0.74337,-0.4392,-0.92829,0.093673,0.17836,0.0058042,,
1.4783,-0.99901,-0.85838,0.77846,0.19256,0.0046465,,
1.8404,-0.95797,-1.0193,0.99928,0.20453,0.0040015,,
1.6051,-0.34062,-1.0709,0.62388,0.21444,0.0042364,,
1.1193,0.48173,-0.71084,-0.12111,0.22194,0.0052748,,
0.77955,1.0142,-0.12812,-0.78712,0.22651,0.0064402,,
0.55194,0.93629,0.13991,-0.97161,0.22816,0.0070118,,
0.12593,0.29469,-0.18043,-0.56488,0.22709,0.0066966,,
-0.55546,-0.5244,-0.74582,0.18885,0.22338,0.0056579,,
-1.126,-1.0277,-0.95907,0.83606,0.21677,0.004536,,
-1.2286,-0.91208,-0.6378,0.98367,0.2068,0.0039782,,
-0.98143,-0.24694,-0.18263,0.54384,0.19344,0.0043222,,
-0.8468,0.56704,-0.055903,-0.21787,0.17741,0.0054185,,
-1.0392,1.0393,-0.21445,-0.84207,0.15919,0.0065448,,
-1.2322,0.88522,-0.19431,-0.95093,0.13908,0.0070235,,
-0.97225,0.19742,0.2327,-0.48034,0.11736,0.0066042,,
-0.30839,-0.60946,0.6589,0.28707,0.094245,0.0055117,,
0.16959,-1.0489,0.44684,0.88818,0.070208,0.0044291,,
-0.014725,-0.85565,-0.48472,0.9576,0.046067,0.0039828,,
-0.64758,-0.14622,-1.418,0.45506,0.022258,0.0044656,,
-1.0415,0.65148,-1.4947,-0.31636,-0.0014867,0.0056016,,
-0.8117,1.0561,-0.58812,-0.89057,-0.025505,0.0066704,,
-0.2888,0.82326,0.56688,-0.91953,-0.04918,0.0070526,,
-0.070866,0.093425,1.0986,-0.38729,-0.071497,0.0065245,,
-0.26835,-0.69288,0.81591,0.38596,-0.092129,0.005372,,
-0.38024,-1.0608,0.2783,0.93272,-0.11053,0.004329,,
0.02594,-0.78801,0.099244,0.91996,-0.12628,0.0040051,,
0.66302,-0.039143,0.33262,0.3569,-0.14025,0.0046065,,
0.74642,0.73342,0.55876,-0.41599,-0.15292,0.0057596,,
-0.097496,1.0628,0.46089,-0.9308,-0.1635,0.0067875,,
-1.2817,0.74982,0.18164,-0.87516,-0.17137,0.0070516,,
-1.7566,-0.016493,0.08292,-0.28439,-0.17625,0.0063944,,
-1.0607,-0.77289,0.27931,0.48585,-0.17849,0.0052368,,
0.21283,-1.0619,0.51586,0.96849,-0.17846,0.0042717,,
1.0321,-0.70868,0.50623,0.86935,-0.17613,0.0040715,,
0.93673,0.073332,0.2769,0.25024,-0.17126,0.0047743,,
0.3705,0.81102,0.10806,-0.51457,-0.16372,0.0059697,,
0.067774,1.058,0.17466,-0.96081,-0.15396,0.0069003,,
0.25783,0.66454,0.33842,-0.81816,-0.14239,0.0070493,,
0.55133,-0.1312,0.3231,-0.17391,-0.12927,0.0062908,,
0.51886,-0.84757,0.03131,0.58347,-0.11457,0.0050989,,
0.20829,-1.0507,-0.37476,0.99283,-0.09842,0.0041977,,
0.02176,-0.61743,-0.68018,0.80504,-0.081305,0.0041307,,
0.18382,0.18992,-0.81487,0.13543,-0.063897,0.0049838,,
0.47936,0.88224,-0.81628,-0.6104,-0.046781,0.0061899,,
0.54655,1.04,-0.67176,-0.97884,-0.030351,0.0070062,,
0.32154,0.56734,-0.31443,-0.74716,-0.014854,0.0069877,,
0.08911,-0.24925,0.19945,-0.056455,-0.00042853,0.0061415,,
0.11179,-0.91477,0.59656,0.67638,0.012765,0.0049571,,
0.31431,-1.0256,0.58796,1.0039,0.024614,0.0041718,,
0.39023,-0.51434,0.18975,0.72669,0.035067,0.0042601,,
0.16321,0.30897,-0.23436,0.014287,0.043867,0.0051837,,
-0.24398,0.94487,-0.32175,-0.70087,0.050604,0.0063879,,
-0.59405,1.0074,-0.10251,-0.98296,0.054937,0.0071082,,
-0.78942,0.45847,0.024462,-0.66187,0.057043,0.0069505,,
-0.8742,-0.36882,-0.24977,0.067315,0.057399,0.0059858,,
-0.84103,-0.97223,-0.73821,0.7633,0.056457,0.0048056,,
-0.57121,-0.98526,-0.88085,1.0006,0.054188,0.004128,,
-0.036529,-0.39985,-0.31832,0.63485,0.050233,0.0043466,,
0.50991,0.42851,0.67749,-0.11073,0.044477,0.0053492,,
0.67916,0.99657,1.3764,-0.78294,0.037463,0.0064954,,
0.34351,0.95904,1.216,-0.97133,0.030168,0.0071131,,
-0.17097,0.33859,0.28221,-0.56282,0.023367,0.0068142,,
-0.38331,-0.48775,-0.81157,0.19474,0.01708,0.0057554,,
-0.17045,-1.0176,-1.4571,0.84127,0.010432,0.0046215,,
0.083199,-0.92862,-1.4667,0.98029,0.0026686,0.0040619,,
-0.086513,-0.27483,-1.0351,0.5284,-0.006215,0.0044272,,
-0.65798,0.54619,-0.42386,-0.23905,-0.015398,0.0055115,,
-1.0585,1.0349,0.20791,-0.85477,-0.023941,0.0066386,,
-0.72134,0.89391,0.73244,-0.94225,-0.031845,0.0070966,,
0.29427,0.20877,0.952,-0.45028,-0.039277,0.0066373,,
1.2751,-0.6035,0.71272,0.32288,-0.045895,0.0055294,,
1.466,-1.0484,0.13206,0.90641,-0.051792,0.0044332,,
0.71714,-0.85485,-0.37081,0.9419,-0.057313,0.0040229,,
-0.44416,-0.14062,-0.38517,0.40932,-0.062741,0.0045463,,
-1.3192,0.65932,0.10335,-0.36679,-0.068161,0.0057186,,
-1.5695,1.0576,0.68429,-0.91294,-0.073368,0.006761,,
-1.3009,0.8114,0.91566,-0.89501,-0.077716,0.0070768,,
-0.76607,0.07063,0.74945,-0.32553,-0.080516,0.0064879,,
-0.11931,-0.71325,0.53556,0.45001,-0.081555,0.0053124,,
0.53007,-1.0623,0.59732,0.95766,-0.08116,0.0043278,,
0.9606,-0.76356,0.84537,0.88502,-0.079661,0.0040787,,
0.90761,0.00092419,0.86349,0.27834,-0.076903,0.0047279,,
0.35691,0.7649,0.38855,-0.49222,-0.072491,0.0059346,,
-0.30093,1.0622,-0.34324,-0.9555,-0.066246,0.0069036,,
-0.53329,0.71135,-0.77959,-0.82805,-0.058359,0.0070476,,
-0.14806,-0.073723,-0.59413,-0.18905,-0.049195,0.0063212,,
0.50914,-0.81385,-0.023208,0.57299,-0.039251,0.0051348,,
0.89062,-1.0571,0.3614,0.99085,-0.028775,0.0042281,,
0.78941,-0.65485,0.20142,0.80797,-0.017285,0.0041452,,
0.51427,0.14742,-0.33016,0.13773,-0.0045118,0.0049243,,
0.50486,0.85969,-0.73791,-0.61107,0.0088861,0.0061359,,
0.80816,1.0467,-0.68994,-0.97903,0.021933,0.006998,,
1.0012,0.59415,-0.26626,-0.74138,0.033773,0.006969,,
0.66156,-0.22162,0.21774,-0.044338,0.044236,0.0061065,,
-0.12359,-0.90197,0.54257,0.68744,0.05372,0.0049021,,
-0.7779,-1.0309,0.69493,1.0039,0.062508,0.0041171,,
-0.79087,-0.52941,0.70489,0.71081,0.070628,0.0042288,,
-0.23116,0.29591,0.48892,-0.011246,0.077812,0.0051541,,
0.31885,0.94027,-0.04402,-0.72065,0.083748,0.0063254,,
0.33423,1.0094,-0.7499,-0.98145,0.088287,0.0070496,,
-0.16801,0.46082,-1.2169,-0.63478,0.091303,0.0068654,,
-0.70266,-0.36983,-1.0799,0.10674,0.09261,0.0058654,,
-0.81818,-0.97415,-0.39707,0.79032,0.092048,0.0046863,,
-0.481,-0.98207,0.32338,0.99445,0.08991,0.0040608,,
0.0093149,-0.3886,0.52434,0.59473,0.086834,0.0043458,,
0.38639,0.44291,0.089768,-0.1631,0.083327,0.0053517,,
0.61456,1.0032,-0.55683,-0.8152,0.079359,0.0065132,,
0.74214,0.94883,-0.85127,-0.95996,0.074437,0.007083,,
0.68027,0.31306,-0.58828,-0.51009,0.067805,0.0067194,,
0.25322,-0.51464,-0.067044,0.25961,0.059328,0.0056386,,
-0.5062,-1.0269,0.21794,0.87727,0.049641,0.0045426,,
-1.1997,-0.90962,0.01572,0.96089,0.039458,0.0041103,,
-1.3218,-0.23451,-0.50193,0.46096,0.029142,0.0045626,,
-0.73711,0.58447,-0.93894,-0.31599,0.018529,0.0056277,,
0.11868,1.045,-1.0172,-0.89271,0.0070853,0.0066549,,
0.57311,0.86439,-0.7414,-0.91355,-0.0054564,0.0069898,,
0.30125,0.15336,-0.30493,-0.36767,-0.018646,0.0064468,,
-0.39664,-0.65184,0.11054,0.41105,-0.031976,0.0053072,,
-0.88815,-1.057,0.4386,0.94405,-0.045312,0.0042548,,
-0.78315,-0.81318,0.68153,0.90172,-0.058551,0.0039712,,
-0.24907,-0.070038,0.80948,0.31131,-0.071383,0.0045907,,
0.19297,0.71618,0.74214,-0.46458,-0.083502,0.005783,,
0.15269,1.0625,0.4423,-0.94785,-0.094734,0.0067578,,
-0.32336,0.75608,0.014054,-0.84127,-0.10502,0.0069632,,
-0.8567,-0.014975,-0.31432,-0.21181,-0.11421,0.0062706,,
-1.0871,-0.77689,-0.3459,0.55555,-0.12237,0.0051173,,
-0.92574,-1.0613,-0.093949,0.98728,-0.1295,0.0042088,,
-0.53009,-0.69323,0.18754,0.81596,-0.13532,0.0040797,,
-0.10218,0.10114,0.17716,0.14888,-0.13945,0.0048538,,
0.2636,0.83336,-0.24943,-0.60405,-0.14157,0.0060372,,
0.56552,1.053,-0.88314,-0.97817,-0.14184,0.0069395,,
0.78372,0.62483,-1.3112,-0.74309,-0.14084,0.0069656,,
0.82676,-0.18787,-1.223,-0.044529,-0.13926,0.0061076,,
0.60714,-0.885,-0.63953,0.68917,-0.13746,0.0048723,,
0.17128,-1.0374,0.11968,1.0035,-0.13522,0.004053,,
-0.26171,-0.55115,0.68593,0.70471,-0.13235,0.0041499,,
-0.42828,0.27453,0.90065,-0.022002,-0.12912,0.0051023,,
-0.23567,0.93119,0.87081,-0.72951,-0.12547,0.0063418,,
0.12172,1.0143,0.80768,-0.97972,-0.1212,0.0070313,,
0.27746,0.47253,0.82968,-0.61947,-0.11676,0.0068024,,
-0.01925,-0.36046,0.89748,0.12904,-0.11238,0.0057817,,
-0.67304,-0.97135,0.89914,0.80537,-0.10785,0.0046317,,
-1.2792,-0.98355,0.77744,0.98963,-0.10274,0.0040494,,
-1.4194,-0.38937,0.58537,0.56913,-0.096763,0.0043396,,
-0.97684,0.44493,0.44453,-0.19641,-0.089868,0.0053737,,
-0.20795,1.0049,0.45651,-0.83487,-0.082015,0.0064919,,
0.47701,0.94505,0.62622,-0.95025,-0.073034,0.0070241,,
0.82128,0.30217,0.84178,-0.47318,-0.062799,0.0066429,,
0.85775,-0.52721,0.92682,0.3032,-0.0512,0.0055434,,
0.79548,-1.0313,0.75575,0.8996,-0.038162,0.0044113,,
0.80146,-0.89883,0.36399,0.94461,-0.023813,0.0039346,,
0.88006,-0.21146,-0.04332,0.41224,-0.00829,0.0044604,,
0.92261,0.60653,-0.22404,-0.36868,0.0081666,0.005621,,
0.83943,1.05,-0.088971,-0.91523,0.02529,0.0066876,,
0.64672,0.84493,0.21402,-0.88859,0.042807,0.0070159,,
0.45544,0.11787,0.41358,-0.30695,0.060547,0.006391,,
0.39375,-0.68207,0.32833,0.47185,0.078439,0.0052374,,
0.51867,-1.0606,-0.0021774,0.96548,0.096331,0.004214,,
0.76151,-0.78353,-0.38178,0.86639,0.11393,0.0040057,,
0.94417,-0.022095,-0.64071,0.23723,0.13083,0.0047137,,
0.88342,0.75305,-0.74847,-0.5327,0.14652,0.0059003,,
0.53559,1.0625,-0.77389,-0.96594,0.16053,0.0068254,,
0.066773,0.71485,-0.76619,-0.79425,0.17263,0.006931,,
-0.24225,-0.07511,-0.70649,-0.12534,0.1828,0.0061499,,
-0.21029,-0.81865,-0.56799,0.62888,0.1908,0.0049468,,
0.088528,-1.0556,-0.39579,0.99941,0.19637,0.0040931,,
0.3779,-0.63922,-0.29731,0.75539,0.19934,0.0040651,,
0.40477,0.17292,-0.34692,0.049771,0.19953,0.004951,,
0.13389,0.87806,-0.50709,-0.68096,0.19694,0.0061557,,
-0.26001,1.0395,-0.65632,-0.9821,0.19146,0.0069156,,
-0.57238,0.55708,-0.6931,-0.66816,0.18299,0.0068222,,
-0.73043,-0.27046,-0.61166,0.066061,0.17159,0.0058616,,
-0.79094,-0.93048,-0.48191,0.7672,0.15749,0.0046776,,
-0.81686,-1.0139,-0.36893,0.99743,0.14101,0.0039802,,
-0.79376,-0.46894,-0.27403,0.61448,0.12239,0.0042197,,
-0.67501,0.36679,-0.1434,-0.14336,0.10198,0.005251,,
-0.48268,0.97516,0.071318,-0.80635,0.080073,0.0063904,,
-0.32901,0.97885,0.36012,-0.9611,0.057048,0.0069935,,
-0.32375,0.37542,0.65188,-0.51339,0.033268,0.0066315,,
-0.46733,-0.46094,0.85983,0.25998,0.0093167,0.0055526,,
-0.64583,-1.0114,0.94052,0.87934,-0.014088,0.0044352,,
-0.73135,-0.93423,0.92249,0.95694,-0.036433,0.0039536,,
-0.68412,-0.27724,0.87407,0.44639,-0.057237,0.0044109,,
-0.56252,0.5519,0.82854,-0.33539,-0.076189,0.0055219,,
-0.44692,1.0384,0.73112,-0.90261,-0.09291,0.0066067,,
-0.36091,0.88015,0.47197,-0.9013,-0.10692,0.0069877,,
-0.25878,0.17521,-0.00071929,-0.33417,-0.1179,0.0064126,,
-0.077636,-0.63862,-0.58124,0.44787,-0.12567,0.0052431,,
0.19872,-1.0557,-1.0252,0.95804,-0.13023,0.0042199,,
0.51508,-0.81683,-1.1036,0.87674,-0.13195,0.0039581,,
0.77567,-0.070245,-0.77847,0.25639,-0.13128,0.0046476,,
0.90894,0.72006,-0.25798,-0.5176,-0.12842,0.0058376,,
0.91925,1.0627,0.12311,-0.96277,-0.12332,0.0067836,,
0.8785,0.74459,0.12788,-0.80162,-0.11607,0.006907,,
0.85163,-0.036668,-0.21284,-0.13577,-0.10701,0.006136,,
0.81406,-0.79518,-0.61331,0.62237,-0.096757,0.0049493,,
0.64711,-1.059,-0.72246,0.9988,-0.086373,0.0040593,,
0.24246,-0.66389,-0.3711,0.75811,-0.076629,0.004042,,
-0.36074,0.14445,0.28861,0.051659,-0.067838,0.0049206,,
-0.93735,0.86293,0.85849,-0.68094,-0.059852,0.0061335,,
-1.2001,1.0442,0.96702,-0.98183,-0.052311,0.006919,,
-1.0072,0.57529,0.55572,-0.66439,-0.04503,0.0068072,,
-0.48906,-0.25195,-0.048471,0.073615,-0.038046,0.0058664,,
0.016977,-0.92231,-0.34993,0.77355,-0.031995,0.0046695,,
0.18658,-1.0181,-0.048689,0.99599,-0.027396,0.0039731,,
-0.069085,-0.47951,0.73192,0.60267,-0.024173,0.0042069,,
-0.53378,0.35796,1.5428,-0.16012,-0.021713,0.0052236,,
-0.822,0.97237,1.9365,-0.81702,-0.01902,0.0064095,,
-0.64173,0.98061,1.7552,-0.95657,-0.015351,0.0069862,,
-0.016431,0.3774,1.1708,-0.49331,-0.010891,0.0066238,,
0.69626,-0.46122,0.51586,0.2848,-0.0063421,0.0055266,,
1.0345,-1.0122,0.080711,0.89238,-0.0013257,0.0044111,,
0.77397,-0.93175,0.01696,0.94729,0.0044756,0.0039478,,
0.12545,-0.26991,0.31784,0.41717,0.011102,0.0044359,,
-0.39164,0.56043,0.80145,-0.36738,0.018816,0.0055694,,
-0.32936,1.041,1.146,-0.9161,0.027673,0.0066355,,
0.35133,0.87173,1.0501,-0.88465,0.037788,0.0069917,,
1.2607,0.15814,0.48257,-0.2946,0.049089,0.0063702,,
1.8811,-0.65427,-0.20422,0.48683,0.061383,0.0052133,,
1.9219,-1.0581,-0.48541,0.97069,0.074485,0.0042183,,
1.4516,-0.8009,-0.099826,0.85229,0.088142,0.0039701,,
0.76838,-0.043293,0.68148,0.20721,0.10204,0.004698,,
0.19151,0.74142,1.2465,-0.56159,0.11607,0.0059289,,
-0.057834,1.0628,1.1519,-0.97177,0.13027,0.006843,,
0.10617,0.71976,0.49109,-0.76689,0.14467,0.0069057,,
0.59029,-0.073309,-0.22508,-0.076449,0.15892,0.0060928,,
1.092,-0.82059,-0.53365,0.66959,0.17266,0.0049017,,
1.2159,-1.0547,-0.37129,1.0022,0.18573,0.0040594,,
0.76424,-0.62899,-0.012278,0.71244,0.19783,0.0041238,,
-0.020912,0.19026,0.26732,-0.016911,0.20882,0.0050472,,
-0.5609,0.89051,0.39948,-0.72976,0.21888,0.0062758,,
-0.39797,1.0334,0.43689,-0.97793,0.22821,0.0070021,,
0.37613,0.52945,0.35713,-0.60698,0.23665,0.0068088,,
1.1532,-0.30607,0.053294,0.15071,0.24392,0.0057955,,
1.3188,-0.94998,-0.46767,0.82164,0.25,0.0046098,,
0.77296,-0.99894,-0.94828,0.98227,0.2548,0.0039942,,
-0.026984,-0.42214,-1.0268,0.53285,0.25806,0.0043326,,
-0.51516,0.41919,-0.5608,-0.24429,0.25936,0.0054367,,
-0.48952,0.9979,0.19936,-0.86201,0.25864,0.006573,,
-0.16828,0.95121,0.75929,-0.93139,0.25629,0.0070586,,
0.13638,0.30825,0.73367,-0.41089,0.2529,0.0065792,,
0.31363,-0.52802,0.10302,0.37465,0.24883,0.0054154,,
0.42018,-1.0332,-0.80833,0.93262,0.24383,0.0043592,,
0.44908,-0.89047,-1.5448,0.90958,0.23722,0.0039996,,
0.25375,-0.18911,-1.7579,0.3216,0.2283,0.0045763,,
-0.25082,0.63095,-1.3658,-0.46198,0.21686,0.0057767,,
-0.86464,1.0551,-0.59117,-0.94845,0.20344,0.0067695,,
-1.1706,0.81715,0.14227,-0.83184,0.18895,0.0069839,,
-0.88015,0.066206,0.4758,-0.18677,0.1735,0.0062856,,
-0.12017,-0.72635,0.39113,0.58347,0.15692,0.0050743,,
0.62729,-1.0629,0.22767,0.99327,0.13955,0.0041607,,
0.87278,-0.73189,0.34692,0.78333,0.12142,0.0040647,,
0.44388,0.058844,0.71867,0.087608,0.10234,0.0048763,,
-0.44472,0.81266,0.87081,-0.65704,0.082576,0.0061154,,
-1.3515,1.0559,0.34073,-0.98121,0.062995,0.0069339,,
-1.8406,0.63555,-0.76548,-0.68149,0.044173,0.0068633,,
-1.6812,-0.18431,-1.7065,0.053029,0.026132,0.0059457,,
-0.97285,-0.88836,-1.7006,0.7621,0.0082725,0.0047273,,
-0.12245,-1.0339,-0.65685,0.99688,-0.0098198,0.0040159,,
0.39655,-0.52919,0.69145,0.60948,-0.027456,0.0042309,,
0.40311,0.30838,1.3956,-0.1551,-0.043495,0.0052509,,
0.17564,0.952,1.1127,-0.81576,-0.057713,0.0064305,,
0.19084,0.99666,0.35037,-0.95503,-0.069565,0.0070214,,
0.60597,0.4141,-0.10813,-0.48676,-0.07885,0.0066562,,
1.0033,-0.42915,0.035212,0.29502,-0.087066,0.0055862,,
0.74602,-1.0023,0.37344,0.89844,-0.094732,0.0044506,,
-0.32687,-0.94439,0.27686,0.94038,-0.10124,0.0039747,,
-1.5739,-0.29175,-0.44242,0.39606,-0.10574,0.0044941,,
-2.0168,0.54469,-1.349,-0.39173,-0.10788,0.0056521,,
-1.2245,1.0381,-1.7976,-0.92587,-0.1085,0.0067162,,
0.24288,0.8774,-1.4946,-0.86843,-0.10866,0.007039,,
1.3033,0.16382,-0.67882,-0.25751,-0.10871,0.0064041,,
1.3076,-0.65306,0.14083,0.52362,-0.10805,0.0052241,,
0.55916,-1.0583,0.5693,0.98091,-0.10652,0.0042173,,
-0.079667,-0.79633,0.51555,0.82393,-0.10459,0.004047,,
-0.063232,-0.03215,0.127,0.15362,-0.10232,0.0048305,,
0.3588,0.75236,-0.36606,-0.6076,-0.099825,0.0060313,,
0.48287,1.0623,-0.74525,-0.97796,-0.097894,0.006934,,
-0.097618,0.70205,-0.85354,-0.72371,-0.097131,0.006956,,
-1.0948,-0.10126,-0.66069,-0.0063171,-0.097508,0.006075,,
-1.816,-0.84072,-0.29072,0.72289,-0.098645,0.0048557,,
-1.7825,-1.0495,0.051276,1.0011,-0.10039,0.0040764,,
-1.076,-0.59571,0.23267,0.65208,-0.10281,0.0042388,,
-0.17711,0.2343,0.28525,-0.10253,-0.10585,0.0052045,,
0.44307,0.91639,0.32544,-0.78608,-0.10933,0.0064206,,
0.5856,1.0197,0.39324,-0.96476,-0.11317,0.0070836,,
0.31423,0.47873,0.40246,-0.52718,-0.11732,0.0067836,,
-0.1762,-0.36475,0.27108,0.25046,-0.12158,0.0057141,,
-0.65346,-0.97776,0.076953,0.87729,-0.12566,0.004556,,
-0.90466,-0.97276,0.026326,0.95398,-0.12945,0.0040539,,
-0.82125,-0.35276,0.22934,0.43311,-0.13287,0.0045073,,
-0.47786,0.49034,0.52279,-0.3556,-0.13575,0.0056401,,
-0.09254,1.0234,0.57468,-0.91249,-0.1378,0.0067498,,
0.14534,0.90915,0.21341,-0.88429,-0.13848,0.0071033,,
0.22368,0.21972,-0.34544,-0.2904,-0.13767,0.0064869,,
0.26997,-0.60878,-0.65142,0.49491,-0.1356,0.0053028,,
0.36551,-1.0521,-0.4406,0.9736,-0.13271,0.0043023,,
0.43131,-0.82945,0.08421,0.84016,-0.1293,0.0041064,,
0.3345,-0.081715,0.41788,0.18077,-0.12513,0.0048164,,
0.098248,0.71782,0.23048,-0.58684,-0.11973,0.00603,,
-0.052169,1.0628,-0.29788,-0.97527,-0.1129,0.0069677,,
0.090737,0.73465,-0.63336,-0.73831,-0.10512,0.0070008,,
0.44789,-0.058946,-0.39382,-0.027278,-0.097195,0.0061371,,
0.65824,-0.81525,0.29687,0.70915,-0.089731,0.00494,,
0.41412,-1.055,0.93896,1.0014,-0.082634,0.0041321,,
-0.19031,-0.62602,1.1297,0.66372,-0.075259,0.0042548,,
-0.68256,0.1998,0.9016,-0.0884,-0.067111,0.0051997,,
-0.63794,0.899,0.61134,-0.77858,-0.058209,0.0063892,,
-0.10779,1.0281,0.5427,-0.96672,-0.049136,0.0070563,,
0.39544,0.50518,0.66458,-0.53485,-0.040275,0.0067764,,
0.37724,-0.33829,0.75607,0.24347,-0.031487,0.0057291,,
-0.15218,-0.96718,0.70962,0.87461,-0.022352,0.0045528,,
-0.67153,-0.98236,0.63458,0.95508,-0.012593,0.0040084,,
-0.6409,-0.37404,0.65823,0.43532,-0.0021356,0.0044456,,
-0.010644,0.47175,0.691,-0.35459,0.0089908,0.0056117,,
0.75079,1.0181,0.46943,-0.91272,0.020781,0.0066969,,
1.1176,0.91796,-0.14313,-0.88314,0.033242,0.0070579,,
0.97808,0.23481,-0.93303,-0.28611,0.046343,0.0064754,,
0.6575,-0.59755,-1.4593,0.50017,0.059801,0.0052922,,
0.52395,-1.0503,-1.4189,0.97505,0.073085,0.0042876,,
0.62858,-0.8357,-0.87881,0.83478,0.085306,0.0040402,,
0.7462,-0.089938,-0.17807,0.17021,0.096152,0.0047576,,
0.70827,0.71305,0.3476,-0.59668,0.10599,0.006011,,
0.60558,1.0628,0.54279,-0.97661,0.11515,0.0069438,,
0.62642,0.73671,0.40627,-0.72766,0.1235,0.0069508,,
0.74835,-0.057895,0.0022226,-0.009479,0.1306,0.0060604,,
0.68347,-0.81572,-0.5401,0.72271,0.13588,0.00486,,
0.17732,-1.0546,-0.98486,1.0005,0.13886,0.0040822,,
-0.66364,-0.6225,-1.0855,0.64643,0.13924,0.004212,,
-1.3925,0.20584,-0.79351,-0.11251,0.13696,0.0052064,,
-1.5875,0.90321,-0.35002,-0.79369,0.13231,0.006396,,
-1.1887,1.0256,-0.10576,-0.96137,0.12576,0.0070217,,
-0.49084,0.49499,-0.20458,-0.50976,0.11755,0.0067256,,
0.13901,-0.35091,-0.4642,0.27348,0.10768,0.005639,,
0.49195,-0.97336,-0.58864,0.8898,0.096115,0.0044752,,
0.51664,-0.97576,-0.47445,0.94379,0.082729,0.004004,,
0.22061,-0.35644,-0.26136,0.40209,0.067542,0.0044864,,
-0.32347,0.49007,-0.10652,-0.38963,0.050989,0.0056381,,
-0.89481,1.0243,-0.00027545,-0.92602,0.033424,0.0067229,,
-1.1747,0.90556,0.14719,-0.86414,0.015098,0.007034,,
-0.99104,0.20944,0.28329,-0.24488,-0.0036705,0.0064119,,
-0.51699,-0.62028,0.20432,0.53843,-0.022567,0.0052173,,
-0.15334,-1.0544,-0.16693,0.9846,-0.041242,0.0042277,,
-0.16121,-0.81598,-0.56477,0.80685,-0.05948,0.0040741,,
-0.42732,-0.05688,-0.57326,0.12048,-0.077272,0.0048713,,
-0.62148,0.73856,-0.091781,-0.63668,-0.094589,0.0060814,,
-0.56015,1.0627,0.46401,-0.97945,-0.11119,0.0069504,,
-0.35507,0.70845,0.52316,-0.6898,-0.12648,0.0069383,,
-0.20171,-0.09812,-0.052039,0.046721,-0.13998,0.0060075,,
-0.1124,-0.84209,-0.79944,0.76157,-0.15141,0.0048083,,
